(4.45, 1.483, 1.83, 1.31, 0.83, 0.277, 0.34, 0.15, 222.0, 74.0, 78.0, 72.0, 385.0, 128.333, 130.0, 125.0, 50.0, 16.667, 26.0, 12.0, 104.47, 34.823, 55.85, 24.31, 10.0, 3.333, 4.0, 3.0, 12.0, 4.0, 8.0, 2.0, 446.0, 148.667, 156.0, 145.0, 388.0, 129.333, 132.0, 124.0, 4.45, 1.483, 1.83, 1.31, 6.0, 2.0, 2.0, 2.0, 23.195, 7.732, 7.902, 7.646, 18.4, 6.133, 7.6, 5.4, 11.35, 3.783, 7.87, 1.74, 5316.0, 1772.0, 3134.0, 1091.0, 3657.0, 1219.0, 1811.0, 923.0, 2.49, 0.83, 1.02, 0.45, 30.77, 10.257, 13.81, 8.48, 605.0, 201.667, 349.0, 128.0, 392.4, 130.8, 156.0, 80.4, 7.24, 2.413, 4.28, 1.48) 5.5


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.1


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.2


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.3


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.3


